2.550000000000000044e-01
1.594845044492176100e+01
9.162687941086224441e+01
9.553891786846679679e+01
9.713552214380686678e+01
9.709195049606218220e+01
9.685772731921855438e+01
9.683420272067094459e+01
9.719607241485120142e+01
