1.000000000000000021e-02,9.777027718113940580e+01,1.003272987624015684e+02,1.002352459854761122e+02,1.002659302444512548e+02,9.782141761276464820e+01,9.918175309399612161e+01,9.946813951109747620e+01
2.000000000000000042e-02,9.116293341515802240e+01,1.003170706760765114e+02,9.986703487777437260e+01,9.998977191367495720e+01,9.448706147079880679e+01,9.907947223074562260e+01,9.948859568374757600e+01
2.999999999999999889e-02,8.260202516109235660e+01,1.002659302444512548e+02,9.941699907947221959e+01,9.973406975554873100e+01,8.962872046640073620e+01,9.903855988544543720e+01,9.947836759742251900e+01
4.000000000000000083e-02,7.256827247621970400e+01,1.002557021581261978e+02,9.890559476321979560e+01,9.937608673417204841e+01,8.222358596706556000e+01,9.901810371279533740e+01,9.943745525212231939e+01
5.000000000000000278e-02,6.131737751866626240e+01,1.002045617265009696e+02,9.835327810166717200e+01,9.901810371279533740e+01,7.497187276260611100e+01,9.892605093586989540e+01,9.936585864784699140e+01
6.000000000000000472e-02,5.026081620128874050e+01,1.001738774675258412e+02,9.767822440421396379e+01,9.847601513756775660e+01,6.880433670860182360e+01,9.888513859056969579e+01,9.929426204357164920e+01
6.999999999999999278e-02,4.070778357369336220e+01,1.001431932085506702e+02,9.690088984351028500e+01,9.782141761276464820e+01,6.309706453922471070e+01,9.881354198629436780e+01,9.924312161194640680e+01
8.000000000000000167e-02,3.372200061368517510e+01,1.001125089495755276e+02,9.588830929733046560e+01,9.698271453411067000e+01,5.841260100235246000e+01,9.873171729569398281e+01,9.925334969827144960e+01
8.999999999999999667e-02,2.798404418533292315e+01,1.000818246906003850e+02,9.456888616139920600e+01,9.591899355630560819e+01,5.504756060141146889e+01,9.862943643244349801e+01,9.922266543929629279e+01
9.999999999999999167e-02,2.350414237496164560e+01,1.000920527769254278e+02,9.321877876649278960e+01,9.483481640585046080e+01,5.183594149534622630e+01,9.851692748286794199e+01,9.921243735297124999e+01
1.100000000000000006e-01,1.984248747059425355e+01,9.997954382734990020e+01,9.124475810575842161e+01,9.349493709726910140e+01,4.913572670553339350e+01,9.840441853329241439e+01,9.917152500767106460e+01
1.199999999999999956e-01,1.693771095428045470e+01,9.992840339572465780e+01,8.931164979032422480e+01,9.182775902628618780e+01,4.685486345504756400e+01,9.830213767004192960e+01,9.912038457604582220e+01
1.300000000000000044e-01,1.458525109951928123e+01,9.991817530939960079e+01,8.701033036718830260e+01,8.997647540145239020e+01,4.503426408918891610e+01,9.824076915209164440e+01,9.904878797177048000e+01
1.400000000000000133e-01,1.252940574818451402e+01,9.981589444614911599e+01,8.442262452695101160e+01,8.793085813644266580e+01,4.328526132760560330e+01,9.813848828884115960e+01,9.903855988544543720e+01
1.500000000000000222e-01,1.099519279942722605e+01,9.971361358289864540e+01,8.175309399611332140e+01,8.571136340390712860e+01,4.186355732842385180e+01,9.809757594354096000e+01,9.902833179912036599e+01
1.600000000000000033e-01,9.542804541270328400e+00,9.965224506494834600e+01,7.898128260202516060e+01,8.358392144829703341e+01,4.032934437966655850e+01,9.796461082131533260e+01,9.895673519484505221e+01
1.700000000000000122e-01,8.438171218165081200e+00,9.957042037434796100e+01,7.605604991306127260e+01,8.140533906106168160e+01,3.884627186253452180e+01,9.790324230336504741e+01,9.883399815894446760e+01
1.800000000000000211e-01,7.640380484811291950e+00,9.944768333844737640e+01,7.319218574204766981e+01,7.908356346527564540e+01,3.774163853942927460e+01,9.781118952643960540e+01,9.871126112304386879e+01
1.900000000000000022e-01,6.822133578807404675e+00,9.938631482049707699e+01,6.982714534110667159e+01,7.614810268998670040e+01,3.671882990692441240e+01,9.767822440421396379e+01,9.866012069141864060e+01
2.000000000000000111e-01,6.361869694180217749e+00,9.931471821622174900e+01,6.608366574613889100e+01,7.322287000102281240e+01,3.568579318809450740e+01,9.757594354096347899e+01,9.855783982816814159e+01
2.100000000000000200e-01,5.830009205277693063e+00,9.924312161194640680e+01,6.305615219392451820e+01,7.045105860693463740e+01,3.467321264191470220e+01,9.743275033241280880e+01,9.848624322389281360e+01
2.200000000000000011e-01,5.410657665950700412e+00,9.904878797177048000e+01,5.974225222460876950e+01,6.709624629231871040e+01,3.384473764958576680e+01,9.732024138283726700e+01,9.838396236064231459e+01
2.300000000000000100e-01,5.073130817224097200e+00,9.884422624526951040e+01,5.638743990999284250e+01,6.420169786232996501e+01,3.292420988033138940e+01,9.713613582898639720e+01,9.816917254781630220e+01
2.400000000000000189e-01,4.848112918073028688e+00,9.873171729569398281e+01,5.299171525007670880e+01,6.125600900071596300e+01,3.213664723330264650e+01,9.699294262043571280e+01,9.809757594354096000e+01
2.500000000000000000e-01,4.561726500971667875e+00,9.857829600081824140e+01,4.979032423033650190e+01,5.820803927585149751e+01,3.137976884524905685e+01,9.681906515290988580e+01,9.793392656234019000e+01
2.600000000000000089e-01,4.336708601820599362e+00,9.844533087859261400e+01,4.681395110974736440e+01,5.530326275953768800e+01,3.060243428454536740e+01,9.667587194435921560e+01,9.790324230336504741e+01
2.700000000000000178e-01,4.173059220619822263e+00,9.832259384269204361e+01,4.397054311138386140e+01,5.247008284749923490e+01,2.976373120589137500e+01,9.646108213153318900e+01,9.781118952643960540e+01
2.800000000000000266e-01,3.988953666768947581e+00,9.813848828884115960e+01,4.136238109849647060e+01,5.006648256111281370e+01,2.903753707681292440e+01,9.622583614605706259e+01,9.764754014523882120e+01
2.900000000000000355e-01,3.825304285568170926e+00,9.794415464866523280e+01,3.877467525825917960e+01,4.744809246190037300e+01,2.821929017080904245e+01,9.606218676485629260e+01,9.757594354096347899e+01
2.999999999999999889e-01,3.712795335992635781e+00,9.767822440421396379e+01,3.635061879922266570e+01,4.500357983021376640e+01,2.729876240155467215e+01,9.591899355630560819e+01,9.749411885036309400e+01
3.099999999999999978e-01,3.579830213767004388e+00,9.744297841873785160e+01,3.400838703078654390e+01,4.251815485322696020e+01,2.664416487675155665e+01,9.568374757082949600e+01,9.745320650506289439e+01
3.200000000000000067e-01,3.518461695816712531e+00,9.719750434693669661e+01,3.178889229825099960e+01,4.059527462411782039e+01,2.585660222972282085e+01,9.542804541270328400e+01,9.733046946916232400e+01
3.300000000000000155e-01,3.416180832566226844e+00,9.691111792983532780e+01,2.986601206914186335e+01,3.843714840953257550e+01,2.522246087756980870e+01,9.525416794517745700e+01,9.722818860591183920e+01
3.400000000000000244e-01,3.344584228290886863e+00,9.667587194435921560e+01,2.810678122123350775e+01,3.676997033854965480e+01,2.478265316559271625e+01,9.510074665030172980e+01,9.708499539736116901e+01
3.500000000000000333e-01,3.180934847090108875e+00,9.633834509563260440e+01,2.661348061777641405e+01,3.490845862739081440e+01,2.430193310831543485e+01,9.494732535542600260e+01,9.695203027513551319e+01
3.600000000000000422e-01,3.109338242814769337e+00,9.610309911015649220e+01,2.510995192799427400e+01,3.321059629743275110e+01,2.368824792881251895e+01,9.478367597422521840e+01,9.673724046230948659e+01
3.699999999999999956e-01,2.966145034264089375e+00,9.577580034775493800e+01,2.382121305103814990e+01,3.168661143500051125e+01,2.337117725273601465e+01,9.465071085199959100e+01,9.657359108110871659e+01
3.800000000000000044e-01,2.884320343663700381e+00,9.536667689475298459e+01,2.246087756980668715e+01,3.035696021274419465e+01,2.296205379973406835e+01,9.439500869387337900e+01,9.645085404520813199e+01
3.900000000000000133e-01,2.843407998363506106e+00,9.488595683747570320e+01,2.127441955610105140e+01,2.877160683236166250e+01,2.257338651938222540e+01,9.420067505369745220e+01,9.625652040503221940e+01
4.000000000000000222e-01,2.761583307763117556e+00,9.448706147079880679e+01,2.030275135522143870e+01,2.731921857420476840e+01,2.221540349800552150e+01,9.389383246394599780e+01,9.611332719648153500e+01
4.100000000000000311e-01,2.689986703487777575e+00,9.397565715454638280e+01,1.926971463639153370e+01,2.581568988442262835e+01,2.187787664927892095e+01,9.374041116907025639e+01,9.588830929733046560e+01
4.200000000000000400e-01,2.638846271862534287e+00,9.341311240666870219e+01,1.837987112611230600e+01,2.448603866216630820e+01,2.157103405952746300e+01,9.349493709726910140e+01,9.578602843407998080e+01
4.299999999999999933e-01,2.577477753912242875e+00,9.286079574511609280e+01,1.732637823463230120e+01,2.340186151171115725e+01,2.136647233302648985e+01,9.328014728444308901e+01,9.554055436227881160e+01
4.400000000000000022e-01,2.536565408612048600e+00,9.230847908356346920e+01,1.674337731410453145e+01,2.225631584330571400e+01,2.088575227574920490e+01,9.297330469469162040e+01,9.538713306740308440e+01
4.500000000000000111e-01,2.505881149636902894e+00,9.185844328526133040e+01,1.594558658075074220e+01,2.139715659200163600e+01,2.058913777232280040e+01,9.259486550066482380e+01,9.509051856397667279e+01
4.600000000000000200e-01,2.444512631686611481e+00,9.111179298353278000e+01,1.529098905594763202e+01,2.051754116804745820e+01,2.013910197402065805e+01,9.225733865193822680e+01,9.487572875115066040e+01
4.700000000000000289e-01,2.403600286386417206e+00,9.044696737240461459e+01,1.463639153114452363e+01,1.965838191674337665e+01,1.986294364324434980e+01,9.184821519893627340e+01,9.460979850669940561e+01
4.800000000000000377e-01,2.362687941086222487e+00,8.953666768947529420e+01,1.410453104224199627e+01,1.870716988851385665e+01,1.957655722614298810e+01,9.149023217755957660e+01,9.429272783062289420e+01
4.899999999999999911e-01,2.301319423135931075e+00,8.869796461082131600e+01,1.367495141658995550e+01,1.760253656540860945e+01,1.920834611844123785e+01,9.119361767413316500e+01,9.396542906822132579e+01
5.000000000000000000e-01,2.301319423135931075e+00,8.770584023729161061e+01,1.328628413623810722e+01,1.686611435000511250e+01,1.879922266543929510e+01,9.086631891173161080e+01,9.349493709726910140e+01
