1.600000000000000000e+01,4.479968285560607910e+01
3.200000000000000000e+01,4.708990788459777832e+01
4.700000000000000000e+01,4.997783803939819336e+01
6.400000000000000000e+01,5.306818604469299316e+01
8.000000000000000000e+01,5.330598092079162598e+01
9.400000000000000000e+01,5.486884188652038574e+01
1.570000000000000000e+02,5.786162209510803223e+01
7.840000000000000000e+02,1.209801340103149414e+02
