3.099999999999999978e-01,1.622688317546233705e+01,5.343933243121335153e+01,3.142760487144790105e+01,3.125845737483085074e+01,5.850248082995038601e+01,6.343031123139377314e+01,6.133288227334235643e+01
3.200000000000000067e-01,1.612539467749210687e+01,5.208615245827694906e+01,3.044654939106901281e+01,3.027740189445196251e+01,5.790482634190347255e+01,6.259585024808299636e+01,6.008119079837618415e+01
3.300000000000000155e-01,1.593369418132611592e+01,5.065403698691925882e+01,2.960081190798376127e+01,2.929634641407306717e+01,5.740866035182678928e+01,6.171628326567433476e+01,5.876184032476319175e+01
3.400000000000000244e-01,1.576454668470906562e+01,4.926702751465945340e+01,2.872124492557509612e+01,2.838294993234099906e+01,5.673207036535858805e+01,6.058863328822733507e+01,5.753270184934595477e+01
3.500000000000000333e-01,1.562922868741542537e+01,4.788001804239963377e+01,2.797699594046008187e+01,2.762742444745151005e+01,5.596526838069463139e+01,5.963013080739738569e+01,5.628101037437978960e+01
3.600000000000000422e-01,1.551646368967072576e+01,4.650428506991429600e+01,2.736806495263869721e+01,2.700721695985565773e+01,5.529995489400090491e+01,5.872801082543978879e+01,5.499548940009021436e+01
3.699999999999999956e-01,1.542625169147496500e+01,4.538791159224177107e+01,2.672530446549390959e+01,2.631935047361298885e+01,5.453315290933693404e+01,5.753270184934595477e+01,5.360847992783040183e+01
3.800000000000000044e-01,1.531348669373026539e+01,4.426026161479476428e+01,2.607126747857465077e+01,2.559765448804690990e+01,5.399188092016238016e+01,5.642760487144789749e+01,5.231168245376635184e+01
3.900000000000000133e-01,1.514433919711321508e+01,4.301984663960306676e+01,2.539467749210644953e+01,2.500000000000000000e+01,5.334912043301759610e+01,5.534506089309878263e+01,5.113892647722146734e+01
4.000000000000000222e-01,1.504285069914298489e+01,4.210645015787099510e+01,2.483085250338294969e+01,2.444745151105096781e+01,5.292061344158772584e+01,5.385656292286874702e+01,4.998872350022553235e+01
4.100000000000000311e-01,1.491880920162381408e+01,4.117050067658998103e+01,2.423319801533603979e+01,2.394000902119981689e+01,5.245827695083445974e+01,5.270635994587279072e+01,4.866937302661253284e+01
4.200000000000000400e-01,1.482859720342805687e+01,4.020072169598556400e+01,2.363554352728912988e+01,2.344384303112313717e+01,5.206359945872800665e+01,5.157870996842579814e+01,4.725981055480378501e+01
4.299999999999999933e-01,1.478349120433017383e+01,3.942264321154713969e+01,2.304916553901668763e+01,2.297023004059539630e+01,5.153360396932792042e+01,5.055254848894902153e+01,4.608705457825890761e+01
4.400000000000000022e-01,1.471583220568335548e+01,3.855435272891294574e+01,2.239512855209742881e+01,2.259810554803788918e+01,5.101488497970230185e+01,4.971808750563824475e+01,4.489174560216508780e+01
4.500000000000000111e-01,1.462562020748759650e+01,3.771989174560216185e+01,2.188768606224627788e+01,2.211321605773567711e+01,5.055254848894902153e+01,4.866937302661253284e+01,4.385430762291384355e+01
4.600000000000000200e-01,1.460306720793865587e+01,3.693053676138926278e+01,2.134641407307171690e+01,2.172981506540369878e+01,5.006765899864681302e+01,4.776725304465493593e+01,4.274921064501578627e+01
4.700000000000000289e-01,1.451285520974289689e+01,3.598331078033378105e+01,2.100811907983761628e+01,2.142534957149300823e+01,4.949255751014884908e+01,4.683130356337392897e+01,4.156517816869643411e+01
4.800000000000000377e-01,1.440009021199819550e+01,3.528416779431664452e+01,2.073748308525033934e+01,2.115471357690572773e+01,4.906405051871898593e+01,4.572620658547587169e+01,4.014433919711321153e+01
4.899999999999999911e-01,1.434370771312584658e+01,3.439332431213350816e+01,2.036535859269282867e+01,2.096301308073973857e+01,4.855660802886783500e+01,4.460983310780333966e+01,3.911817771763644203e+01
5.000000000000000000e-01,1.430987821380243830e+01,3.362652232746955150e+01,2.011727559765448703e+01,2.054578258908434663e+01,4.803788903924221643e+01,4.326792963464140485e+01,3.806946323861073722e+01
