1.000000000000000021e-02,8.525033829499322735e+01,9.758682904826341087e+01,9.778980604420387124e+01,9.507216959855659866e+01,8.212674785746503403e+01,9.262516914749660657e+01,9.451962110960757002e+01
2.000000000000000042e-02,6.425349571493008227e+01,9.753044654939107261e+01,9.607577807848443285e+01,9.364005412719890842e+01,6.726432115471358486e+01,9.250112764997744819e+01,9.454217410915651953e+01
2.999999999999999889e-02,5.022552999548940278e+01,9.737257555254849706e+01,9.430536761389265621e+01,9.168921966621560671e+01,5.992331980153360149e+01,9.232070365358592312e+01,9.440685611186287929e+01
4.000000000000000083e-02,4.153134866937302405e+01,9.705683355886333175e+01,9.190347316193052052e+01,8.965944970681100301e+01,5.667568786648624268e+01,9.219666215606675053e+01,9.415877311682453410e+01
5.000000000000000278e-02,3.599458728010825581e+01,9.688768606224627433e+01,8.937753721244925487e+01,8.760712674785746401e+01,5.584122688317545169e+01,9.191474966170500238e+01,9.389941362201172126e+01
6.000000000000000472e-02,3.205908885881822101e+01,9.657194406856112323e+01,8.633288227334234932e+01,8.496842580063147921e+01,5.540144339197112799e+01,9.170049616599007436e+01,9.384303112313936879e+01
6.999999999999999278e-02,2.928506991429859951e+01,9.640279657194406582e+01,8.291610284167792599e+01,8.219440685611185415e+01,5.462336490753270368e+01,9.145241317095174338e+01,9.369643662607126089e+01
8.000000000000000167e-02,2.675913396481732320e+01,9.606450157870996520e+01,8.029995489400089070e+01,7.940911141181777566e+01,5.460081190798376127e+01,9.117050067658998103e+01,9.358367162832655595e+01
8.999999999999999667e-02,2.456021650879566920e+01,9.580514208389715236e+01,7.724402345511953172e+01,7.627424447451510048e+01,5.385656292286874702e+01,9.096752368064952066e+01,9.347090663058186522e+01
9.999999999999999167e-02,2.271087054578258702e+01,9.553450608930987187e+01,7.441362201172756841e+01,7.320703653585927384e+01,5.354082092918357461e+01,9.075327018493459263e+01,9.333558863328822497e+01
1.100000000000000006e-01,2.104194857916102634e+01,9.529769959404600854e+01,7.139152007216959817e+01,7.078258908434821706e+01,5.315741993685160338e+01,9.039242219215155671e+01,9.307622913847541213e+01
1.199999999999999956e-01,1.947451511050969586e+01,9.488046910239062015e+01,6.848218313035633287e+01,6.811005863779881508e+01,5.327018493459630122e+01,9.011050969778980857e+01,9.289580514208388706e+01
1.300000000000000044e-01,1.821154713576905593e+01,9.458728010825439014e+01,6.559539918809201708e+01,6.579837618403247745e+01,5.307848443843030850e+01,8.977221470455570795e+01,9.274921064501579338e+01
1.400000000000000133e-01,1.711772665764546630e+01,9.431664411366710965e+01,6.317095173658097451e+01,6.350924672981507513e+01,5.268380694632386252e+01,8.936626071267478721e+01,9.254623364907533301e+01
1.500000000000000222e-01,1.619305367613892699e+01,9.383175462336488692e+01,6.088182228236356508e+01,6.133288227334235643e+01,5.267253044654939487e+01,8.915200721695984498e+01,9.229815065403698782e+01
1.600000000000000033e-01,1.538114569237708551e+01,9.345963013080739756e+01,5.891971132160577440e+01,5.913396481732069532e+01,5.228912945421740943e+01,8.875732972485340611e+01,9.212900315741993040e+01
1.700000000000000122e-01,1.449030221019395626e+01,9.308750563824989399e+01,5.681100586377988293e+01,5.718313035633738650e+01,5.179296346414072616e+01,8.844158773116824079e+01,9.207262065854759214e+01
1.800000000000000211e-01,1.383626522327469566e+01,9.267027514659449139e+01,5.505187189896256683e+01,5.524357239512854534e+01,5.151105096977898512e+01,8.811456923770860783e+01,9.181326116373476509e+01
1.900000000000000022e-01,1.336265223274695479e+01,9.220793865584123239e+01,5.306720793865583374e+01,5.354082092918357461e+01,5.077807848443842431e+01,8.783265674334687390e+01,9.145241317095174338e+01
2.000000000000000111e-01,1.291159224176815457e+01,9.180198466396031165e+01,5.124041497519170463e+01,5.202976995940458949e+01,5.050744248985115092e+01,8.749436175011277328e+01,9.126071267478575066e+01
2.100000000000000200e-01,1.253946774921064566e+01,9.132837167343255658e+01,4.927830401443391395e+01,5.048488949030220851e+01,5.025935949481280574e+01,8.718989625620207562e+01,9.093369418132611770e+01
2.200000000000000011e-01,1.204330175913396417e+01,9.061795218764095239e+01,4.755299954894000791e+01,4.913170951736580605e+01,4.998872350022553235e+01,8.682904826341902549e+01,9.076454668470906029e+01
2.300000000000000100e-01,1.160351826792963337e+01,8.995263870094721881e+01,4.610960757780784292e+01,4.746278755074424538e+01,4.967298150654036704e+01,8.641181777176363710e+01,9.055029318899413227e+01
2.400000000000000189e-01,1.127649977447000396e+01,8.919711321605772980e+01,4.460983310780333966e+01,4.591790708164185730e+01,4.925575101488497864e+01,8.603969327920613352e+01,9.029093369418131942e+01
2.500000000000000000e-01,1.098331078033378461e+01,8.848669373026612561e+01,4.297474064050518194e+01,4.457600360847992249e+01,4.879341452413170543e+01,8.578033378439332068e+01,9.005412719891745610e+01
2.600000000000000089e-01,1.059990978800180450e+01,8.774244474515110426e+01,4.142986017140279387e+01,4.333558863328822497e+01,4.830852503382949692e+01,8.532927379341452934e+01,8.980604420387911091e+01
